Date,Time,Femman_Temp,Femman_RH,Femman_GlobRad,Femman_AirPressure,Femman_WindSpeed,Femman_WindDir,Femman_Rain,Femman_NO2,Femman_O3,Femman_PM10,Femman_NOx,Femman_PM25,HagaNorra_NO2,HagaNorra_NOx,HagaSodra_PM10,HagaSodra_PM25,Lejonet_GlobRad,Lejonet_AirPressure,Lejonet_Rain,Lejonet_RH,Lejonet_Temp,Lejonet_WindDir,Lejonet_WindSpeed,Mobil1_NO2,Mobil1_NOx,Mobil1_PM10,Mobil2_NO2,Mobil2_NOx,Mobil2_PM10,Mobil3_NO2,Mobil3_NOx,Mobil3_PM10,Mobil2_PM25  
2023-08-15,17:00+01:00,         22.1,       69.27,        82.4,     1010.08,       3.811,       191.1,           0,     5.70241,     113.039,     24.3835,     5.64942,     14.3117,     10.2823,     11.7144,     25.1975,     30.3663,        88.3,        1013,           0,     74.8101,       22.18,       171.3,       3.451,     12.1188,     13.7888,     24.1005,            ,            ,            ,            ,            ,            ,            
2023-08-15,18:00+01:00,        21.64,       71.58,       36.68,     1009.86,       2.584,       222.6,           0,     7.79361,     111.733,     24.5867,     7.65911,     14.4508,     10.5576,     10.9882,     19.6382,     17.0727,       37.22,        1012,           0,       76.51,       21.58,       221.8,       2.215,     13.5717,     15.1999,     14.0418,            ,            ,            ,            ,            ,            ,            
2023-08-15,19:00+01:00,        20.45,        83.2,       4.824,     1010.52,       3.578,       243.8,           0,     9.80774,     119.187,      22.934,     9.18217,     13.1017,     11.8847,     12.3844,     23.4623,     16.5264,       4.886,        1013,           0,        86.7,       20.52,       238.2,       3.176,     19.1617,      22.763,     31.6661,            ,            ,            ,            ,            ,            ,            
2023-08-15,20:00+01:00,        18.24,        85.4,       0.008,     1011.67,       3.049,       290.8,           0,     12.9288,     100.756,     27.4705,     12.5424,     17.4605,     14.9723,     16.0551,     31.3972,     22.2151,           0,        1014,           0,        91.7,        18.1,       280.1,       3.029,     20.9902,     23.7762,     34.0524,            ,            ,            ,            ,            ,            ,            
2023-08-15,21:00+01:00,        17.89,       79.67,           0,     1012.16,       1.596,       280.5,           0,     20.4068,     77.5881,     25.4382,     20.0347,     15.6378,     20.0649,      20.616,     4.26968,     5.18019,           0,        1015,           0,        87.7,       17.49,       285.6,       1.638,      19.124,     21.5586,    -9.91397,            ,            ,            ,            ,            ,            ,            
2023-08-15,22:00+01:00,         17.3,        80.6,           0,     1012.53,       0.513,       230.6,           0,     4.96283,     89.7877,     14.2633,     4.62315,     6.08488,     10.4277,     11.0258,     6.62732,     9.61394,           0,        1015,           0,        88.7,       16.93,           0,       0.178,     10.5678,     14.1954,     3.08825,            ,            ,            ,            ,            ,            ,            
2023-08-15,23:00+01:00,        16.69,        85.3,           0,     1012.62,        1.45,       139.2,           0,     7.57989,     82.8013,     7.90351,     7.21857,     1.91528,     16.6625,     17.9466,     7.38762,     5.64222,           0,        1015,           0,        92.2,       16.37,       137.1,       1.163,     14.9005,     15.6273,     6.92809,            ,            ,            ,            ,            ,            ,            
2023-08-15,24:00+01:00,        16.84,        82.9,           0,     1012.39,       2.334,       182.1,           0,     11.7368,     68.1008,     5.82207,     11.4382,    -1.33593,     12.7068,      12.871,     10.5381,    0.635499,           0,        1015,           0,        92.8,       16.37,       171.1,       1.827,     15.8284,     18.0457,     7.26023,            ,            ,            ,            ,            ,            ,            
2023-08-16,01:00+01:00,         16.4,        86.8,           0,     1012.29,       2.536,       178.7,           0,     6.71754,     75.8383,     11.9135,     6.20208,     3.28037,      7.7272,     7.69144,     9.98894,     8.38283,           0,        1015,           0,        92.9,       16.11,       157.3,       1.756,     12.3755,     13.6799,     6.22852,            ,            ,            ,            ,            ,            ,            
2023-08-16,02:00+01:00,        16.69,        83.6,           0,     1012.55,       3.144,       184.6,           0,     5.17619,     73.6351,     10.0267,     4.61102,     2.31987,     6.61249,      6.6233,     9.42784,     -4.3468,           0,        1015,           0,        95.4,       15.91,       153.9,       1.846,     12.4503,     13.5058,     10.3535,            ,            ,            ,            ,            ,            ,            
2023-08-16,03:00+01:00,         16.8,        83.8,           0,     1012.71,       4.143,       190.7,           0,     3.89185,     74.3873,      10.146,     3.39581,     3.47253,     4.56692,     4.49952,     7.34548,     5.81747,           0,        1015,           0,        92.7,       16.58,       182.3,        2.75,     7.97839,     8.29327,     5.62003,            ,            ,            ,            ,            ,            ,            
2023-08-16,04:00+01:00,        16.76,          84,       1.257,     1012.72,       3.698,       197.2,           0,      2.7011,       78.73,     9.16174,     2.10275,      2.3859,     2.84144,     2.82407,     7.99995,      3.2875,        1.31,        1015,           0,        91.3,       16.66,       196.8,       3.158,     4.65752,     4.57441,      8.9088,            ,            ,            ,            ,            ,            ,            
2023-08-16,05:00+01:00,        16.08,        93.5,       22.38,     1012.97,       3.721,       192.5,           0,     3.97783,     77.2255,     8.11224,     3.73317,     1.49945,     2.47586,     2.45221,     6.66006,     10.8614,       19.38,        1015,           0,        98.8,       15.93,       177.8,        2.57,     4.13306,     3.90721,      4.7141,            ,            ,            ,            ,            ,            ,            
2023-08-16,06:00+01:00,        16.58,          90,       56.18,     1013.13,       4.208,       195.1,           0,     2.76513,     76.2865,     5.54846,     2.42881,  -0.0899832,     3.80554,     4.05261,     8.97894,     -2.2567,       54.83,        1016,         0.1,        97.9,        16.4,       188.4,        2.53,     5.37678,     5.59567,     13.2442,            ,            ,            ,            ,            ,            ,            
2023-08-16,07:00+01:00,        16.59,        93.5,        86.3,     1013.33,       4.077,       201.4,         0.2,      4.7104,     69.6974,     5.29111,     4.33053,    0.425533,     7.18826,      8.7516,     7.18692,     6.56859,        91.8,        1016,         0.2,        99.3,       16.38,       195.7,       3.399,     9.19234,      11.076,     7.66524,            ,            ,            ,            ,            ,            ,            
2023-08-16,08:00+01:00,        17.05,        90.5,       146.4,     1013.65,       4.022,       204.7,         0.2,     5.86714,     66.1526,     7.11166,     6.06294,      1.6855,     7.28511,     8.92992,      8.1994,      11.423,       172.9,        1016,         0.1,        99.4,       16.67,       197.1,       3.582,     13.1876,       17.17,      10.785,            ,            ,            ,            ,            ,            ,            
2023-08-16,09:00+01:00,        17.43,        85.1,       131.5,     1013.91,       5.604,       201.6,           0,     3.98167,     69.3867,     5.75004,      3.8766,     1.53457,     6.00558,     6.80843,     6.38625,    -8.35001,       145.1,        1016,         0.1,        93.8,       17.24,       199.8,       4.176,     12.4291,     16.0908,       5.579,            ,            ,            ,     11.5378,     17.0226,            ,            
2023-08-16,10:00+01:00,         17.3,        87.3,       382.1,     1014.34,       5.991,       201.4,           0,     3.85606,     72.7521,       7.385,     3.89715,     2.35187,     5.76715,     6.84368,     4.92963,      10.961,       303.8,        1017,           0,        93.4,       17.31,       193.4,       3.705,     11.0995,     14.3658,     2.00924,            ,            ,            ,     8.96838,     14.5303,            ,            
2023-08-16,11:00+01:00,        17.67,        84.3,         192,     1014.76,       5.312,       211.2,           0,      3.0443,     76.4105,      8.3976,     3.25439,      2.8721,     6.13067,     7.77054,     9.18924,    -1.54302,       245.7,        1017,           0,        90.9,       17.79,       205.1,       4.077,     7.63902,     12.0452,     9.13283,            ,            ,            ,     5.29995,     7.73223,            ,            
2023-08-16,12:00+01:00,        17.99,        84.1,       269.9,     1015.24,       4.849,       208.3,           0,      2.5391,     77.6616,      9.8515,     2.44211,     4.33257,     4.78853,     7.03611,     14.4779,      9.4156,       254.5,        1018,         0.1,        94.8,       17.71,       202.8,       3.709,     8.00633,      10.902,     19.6072,            ,            ,            ,     6.23255,     9.28712,            ,            
